DATE,WEEKDAY,STATION,COUNT_PICKUP,COUNT_RETURN,BALANCE,CAPACITY,IMBALANCE_FACTOR,TURNOVER
2023-05-06,no,10th St & Rhode Island Ave NE,6.0,12.0,6.0,19,0.3,0.3
2023-05-07,no,10th St & Rhode Island Ave NE,4.0,6.0,2.0,19,0.1,0.2
2023-05-08,yes,10th St & Rhode Island Ave NE,4.0,7.0,3.0,19,0.2,0.2
2023-05-09,yes,10th St & Rhode Island Ave NE,1.0,2.0,1.0,19,0.1,0.1
2023-05-10,yes,10th St & Rhode Island Ave NE,3.0,9.0,6.0,19,0.3,0.2
2023-05-11,yes,10th St & Rhode Island Ave NE,8.0,5.0,-3.0,19,-0.2,0.4
2023-05-12,yes,10th St & Rhode Island Ave NE,18.0,14.0,-4.0,19,-0.2,0.9
2023-05-13,no,10th St & Rhode Island Ave NE,8.0,7.0,-1.0,19,-0.1,0.4
2023-05-14,no,10th St & Rhode Island Ave NE,10.0,3.0,-7.0,19,-0.4,0.5
2023-05-15,yes,10th St & Rhode Island Ave NE,3.0,4.0,1.0,19,0.1,0.2
2023-05-16,yes,10th St & Rhode Island Ave NE,7.0,10.0,3.0,19,0.2,0.4
2023-05-17,yes,10th St & Rhode Island Ave NE,4.0,8.0,4.0,19,0.2,0.2
2023-05-19,yes,10th St & Rhode Island Ave NE,7.0,7.0,0.0,19,0.0,0.4
2023-05-20,no,10th St & Rhode Island Ave NE,0.0,3.0,3.0,19,0.2,0.0
2023-05-21,no,10th St & Rhode Island Ave NE,11.0,9.0,-2.0,19,-0.1,0.6
2023-05-22,yes,10th St & Rhode Island Ave NE,7.0,4.0,-3.0,19,-0.2,0.4
2023-05-23,yes,10th St & Rhode Island Ave NE,6.0,4.0,-2.0,19,-0.1,0.3
2023-05-24,yes,10th St & Rhode Island Ave NE,6.0,6.0,0.0,19,0.0,0.3
2023-05-25,yes,10th St & Rhode Island Ave NE,6.0,8.0,2.0,19,0.1,0.3
2023-05-26,yes,10th St & Rhode Island Ave NE,8.0,4.0,-4.0,19,-0.2,0.4
2023-05-27,no,10th St & Rhode Island Ave NE,5.0,22.0,17.0,19,0.9,0.3
2023-05-28,no,10th St & Rhode Island Ave NE,12.0,7.0,-5.0,19,-0.3,0.6
2023-05-29,yes,10th St & Rhode Island Ave NE,0.0,5.0,5.0,19,0.3,0.0
2023-05-30,yes,10th St & Rhode Island Ave NE,6.0,4.0,-2.0,19,-0.1,0.3
2023-05-31,yes,10th St & Rhode Island Ave NE,10.0,5.0,-5.0,19,-0.3,0.5
2023-06-01,yes,10th St & Rhode Island Ave NE,9.0,6.0,-3.0,19,-0.2,0.5
2023-06-02,yes,10th St & Rhode Island Ave NE,6.0,5.0,-1.0,19,-0.1,0.3
2023-06-03,no,10th St & Rhode Island Ave NE,11.0,10.0,-1.0,19,-0.1,0.6
2023-06-04,no,10th St & Rhode Island Ave NE,12.0,18.0,6.0,19,0.3,0.6
2023-06-05,yes,10th St & Rhode Island Ave NE,11.0,9.0,-2.0,19,-0.1,0.6
2023-06-06,yes,10th St & Rhode Island Ave NE,12.0,11.0,-1.0,19,-0.1,0.6
2023-06-07,yes,10th St & Rhode Island Ave NE,10.0,12.0,2.0,19,0.1,0.5
2023-06-08,yes,10th St & Rhode Island Ave NE,9.0,5.0,-4.0,19,-0.2,0.5
2023-06-09,yes,10th St & Rhode Island Ave NE,4.0,4.0,0.0,19,0.0,0.2
2023-06-10,no,10th St & Rhode Island Ave NE,12.0,14.0,2.0,19,0.1,0.6
2023-06-11,no,10th St & Rhode Island Ave NE,9.0,10.0,1.0,19,0.1,0.5
2023-06-12,yes,10th St & Rhode Island Ave NE,8.0,8.0,0.0,19,0.0,0.4
2023-06-13,yes,10th St & Rhode Island Ave NE,1.0,7.0,6.0,19,0.3,0.1
2023-06-14,yes,10th St & Rhode Island Ave NE,2.0,3.0,1.0,19,0.1,0.1
2023-06-15,yes,10th St & Rhode Island Ave NE,6.0,4.0,-2.0,19,-0.1,0.3
2023-06-16,yes,10th St & Rhode Island Ave NE,3.0,7.0,4.0,19,0.2,0.2
2023-06-17,no,10th St & Rhode Island Ave NE,14.0,6.0,-8.0,19,-0.4,0.7
2023-06-18,no,10th St & Rhode Island Ave NE,5.0,3.0,-2.0,19,-0.1,0.3
2023-06-19,yes,10th St & Rhode Island Ave NE,3.0,7.0,4.0,19,0.2,0.2
2023-06-20,yes,10th St & Rhode Island Ave NE,11.0,10.0,-1.0,19,-0.1,0.6
2023-06-21,yes,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-06-22,yes,10th St & Rhode Island Ave NE,6.0,4.0,-2.0,19,-0.1,0.3
2023-06-23,yes,10th St & Rhode Island Ave NE,4.0,4.0,0.0,19,0.0,0.2
2023-06-24,no,10th St & Rhode Island Ave NE,12.0,7.0,-5.0,19,-0.3,0.6
2023-06-25,no,10th St & Rhode Island Ave NE,8.0,10.0,2.0,19,0.1,0.4
2023-06-26,yes,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-06-27,yes,10th St & Rhode Island Ave NE,2.0,2.0,0.0,19,0.0,0.1
2023-06-28,yes,10th St & Rhode Island Ave NE,9.0,6.0,-3.0,19,-0.2,0.5
2023-06-29,yes,10th St & Rhode Island Ave NE,2.0,1.0,-1.0,19,-0.1,0.1
2023-06-30,yes,10th St & Rhode Island Ave NE,7.0,6.0,-1.0,19,-0.1,0.4
2023-07-01,no,10th St & Rhode Island Ave NE,11.0,12.0,1.0,19,0.1,0.6
2023-07-02,no,10th St & Rhode Island Ave NE,6.0,6.0,0.0,19,0.0,0.3
2023-07-03,yes,10th St & Rhode Island Ave NE,4.0,2.0,-2.0,19,-0.1,0.2
2023-07-04,yes,10th St & Rhode Island Ave NE,3.0,5.0,2.0,19,0.1,0.2
2023-07-05,yes,10th St & Rhode Island Ave NE,7.0,5.0,-2.0,19,-0.1,0.4
2023-07-06,yes,10th St & Rhode Island Ave NE,2.0,1.0,-1.0,19,-0.1,0.1
2023-07-07,yes,10th St & Rhode Island Ave NE,1.0,3.0,2.0,19,0.1,0.1
2023-07-08,no,10th St & Rhode Island Ave NE,5.0,6.0,1.0,19,0.1,0.3
2023-07-09,no,10th St & Rhode Island Ave NE,6.0,6.0,0.0,19,0.0,0.3
2023-07-10,yes,10th St & Rhode Island Ave NE,2.0,2.0,0.0,19,0.0,0.1
2023-07-11,yes,10th St & Rhode Island Ave NE,7.0,8.0,1.0,19,0.1,0.4
2023-07-12,yes,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-07-13,yes,10th St & Rhode Island Ave NE,4.0,3.0,-1.0,19,-0.1,0.2
2023-07-14,yes,10th St & Rhode Island Ave NE,3.0,5.0,2.0,19,0.1,0.2
2023-07-15,no,10th St & Rhode Island Ave NE,10.0,8.0,-2.0,19,-0.1,0.5
2023-07-16,no,10th St & Rhode Island Ave NE,7.0,4.0,-3.0,19,-0.2,0.4
2023-07-17,yes,10th St & Rhode Island Ave NE,2.0,6.0,4.0,19,0.2,0.1
2023-07-18,yes,10th St & Rhode Island Ave NE,6.0,7.0,1.0,19,0.1,0.3
2023-07-19,yes,10th St & Rhode Island Ave NE,7.0,7.0,0.0,19,0.0,0.4
2023-07-20,yes,10th St & Rhode Island Ave NE,6.0,6.0,0.0,19,0.0,0.3
2023-07-21,yes,10th St & Rhode Island Ave NE,6.0,5.0,-1.0,19,-0.1,0.3
2023-07-22,no,10th St & Rhode Island Ave NE,6.0,22.0,16.0,19,0.8,0.3
2023-07-23,no,10th St & Rhode Island Ave NE,5.0,4.0,-1.0,19,-0.1,0.3
2023-07-24,yes,10th St & Rhode Island Ave NE,3.0,5.0,2.0,19,0.1,0.2
2023-07-25,yes,10th St & Rhode Island Ave NE,2.0,2.0,0.0,19,0.0,0.1
2023-07-26,yes,10th St & Rhode Island Ave NE,3.0,3.0,0.0,19,0.0,0.2
2023-07-27,yes,10th St & Rhode Island Ave NE,7.0,4.0,-3.0,19,-0.2,0.4
2023-07-28,yes,10th St & Rhode Island Ave NE,0.0,3.0,3.0,19,0.2,0.0
2023-07-30,no,10th St & Rhode Island Ave NE,8.0,8.0,0.0,19,0.0,0.4
2023-07-31,yes,10th St & Rhode Island Ave NE,2.0,4.0,2.0,19,0.1,0.1
2023-08-01,yes,10th St & Rhode Island Ave NE,5.0,6.0,1.0,19,0.1,0.3
2023-08-02,yes,10th St & Rhode Island Ave NE,8.0,7.0,-1.0,19,-0.1,0.4
2023-08-03,yes,10th St & Rhode Island Ave NE,12.0,6.0,-6.0,19,-0.3,0.6
2023-08-04,yes,10th St & Rhode Island Ave NE,8.0,5.0,-3.0,19,-0.2,0.4
2023-08-05,no,10th St & Rhode Island Ave NE,5.0,2.0,-3.0,19,-0.2,0.3
2023-08-06,no,10th St & Rhode Island Ave NE,3.0,4.0,1.0,19,0.1,0.2
2023-08-07,yes,10th St & Rhode Island Ave NE,1.0,4.0,3.0,19,0.2,0.1
2023-08-08,yes,10th St & Rhode Island Ave NE,6.0,4.0,-2.0,19,-0.1,0.3
2023-08-09,yes,10th St & Rhode Island Ave NE,7.0,4.0,-3.0,19,-0.2,0.4
2023-08-10,yes,10th St & Rhode Island Ave NE,6.0,5.0,-1.0,19,-0.1,0.3
2023-08-11,yes,10th St & Rhode Island Ave NE,3.0,3.0,0.0,19,0.0,0.2
2023-08-12,no,10th St & Rhode Island Ave NE,5.0,3.0,-2.0,19,-0.1,0.3
2023-08-13,no,10th St & Rhode Island Ave NE,0.0,3.0,3.0,19,0.2,0.0
2023-08-14,yes,10th St & Rhode Island Ave NE,2.0,1.0,-1.0,19,-0.1,0.1
2023-08-15,yes,10th St & Rhode Island Ave NE,5.0,4.0,-1.0,19,-0.1,0.3
2023-08-16,yes,10th St & Rhode Island Ave NE,8.0,9.0,1.0,19,0.1,0.4
2023-08-17,yes,10th St & Rhode Island Ave NE,6.0,8.0,2.0,19,0.1,0.3
2023-08-18,yes,10th St & Rhode Island Ave NE,6.0,6.0,0.0,19,0.0,0.3
2023-08-19,no,10th St & Rhode Island Ave NE,4.0,7.0,3.0,19,0.2,0.2
2023-08-20,no,10th St & Rhode Island Ave NE,7.0,6.0,-1.0,19,-0.1,0.4
2023-08-21,yes,10th St & Rhode Island Ave NE,7.0,8.0,1.0,19,0.1,0.4
2023-08-22,yes,10th St & Rhode Island Ave NE,7.0,8.0,1.0,19,0.1,0.4
2023-08-23,yes,10th St & Rhode Island Ave NE,12.0,7.0,-5.0,19,-0.3,0.6
2023-08-24,yes,10th St & Rhode Island Ave NE,7.0,7.0,0.0,19,0.0,0.4
2023-08-25,yes,10th St & Rhode Island Ave NE,4.0,7.0,3.0,19,0.2,0.2
2023-08-26,no,10th St & Rhode Island Ave NE,10.0,8.0,-2.0,19,-0.1,0.5
2023-08-27,no,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-08-28,yes,10th St & Rhode Island Ave NE,2.0,2.0,0.0,19,0.0,0.1
2023-08-29,yes,10th St & Rhode Island Ave NE,3.0,6.0,3.0,19,0.2,0.2
2023-08-30,yes,10th St & Rhode Island Ave NE,13.0,11.0,-2.0,19,-0.1,0.7
2023-08-31,yes,10th St & Rhode Island Ave NE,8.0,6.0,-2.0,19,-0.1,0.4
2023-09-01,yes,10th St & Rhode Island Ave NE,6.0,3.0,-3.0,19,-0.2,0.3
2023-09-02,no,10th St & Rhode Island Ave NE,6.0,6.0,0.0,19,0.0,0.3
2023-09-03,no,10th St & Rhode Island Ave NE,3.0,3.0,0.0,19,0.0,0.2
2023-09-04,yes,10th St & Rhode Island Ave NE,4.0,3.0,-1.0,19,-0.1,0.2
2023-09-05,yes,10th St & Rhode Island Ave NE,11.0,4.0,-7.0,19,-0.4,0.6
2023-09-06,yes,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-09-07,yes,10th St & Rhode Island Ave NE,7.0,6.0,-1.0,19,-0.1,0.4
2023-09-08,yes,10th St & Rhode Island Ave NE,6.0,6.0,0.0,19,0.0,0.3
2023-09-09,no,10th St & Rhode Island Ave NE,5.0,7.0,2.0,19,0.1,0.3
2023-09-10,no,10th St & Rhode Island Ave NE,5.0,6.0,1.0,19,0.1,0.3
2023-09-11,yes,10th St & Rhode Island Ave NE,5.0,4.0,-1.0,19,-0.1,0.3
2023-09-12,yes,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-09-13,yes,10th St & Rhode Island Ave NE,7.0,3.0,-4.0,19,-0.2,0.4
2023-09-14,yes,10th St & Rhode Island Ave NE,7.0,4.0,-3.0,19,-0.2,0.4
2023-09-15,yes,10th St & Rhode Island Ave NE,6.0,6.0,0.0,19,0.0,0.3
2023-09-16,no,10th St & Rhode Island Ave NE,5.0,4.0,-1.0,19,-0.1,0.3
2023-09-17,no,10th St & Rhode Island Ave NE,3.0,3.0,0.0,19,0.0,0.2
2023-09-18,yes,10th St & Rhode Island Ave NE,13.0,11.0,-2.0,19,-0.1,0.7
2023-09-19,yes,10th St & Rhode Island Ave NE,7.0,9.0,2.0,19,0.1,0.4
2023-09-20,yes,10th St & Rhode Island Ave NE,10.0,5.0,-5.0,19,-0.3,0.5
2023-09-21,yes,10th St & Rhode Island Ave NE,11.0,13.0,2.0,19,0.1,0.6
2023-09-22,yes,10th St & Rhode Island Ave NE,10.0,7.0,-3.0,19,-0.2,0.5
2023-09-23,no,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-09-24,no,10th St & Rhode Island Ave NE,4.0,6.0,2.0,19,0.1,0.2
2023-09-25,yes,10th St & Rhode Island Ave NE,6.0,5.0,-1.0,19,-0.1,0.3
2023-09-26,yes,10th St & Rhode Island Ave NE,6.0,4.0,-2.0,19,-0.1,0.3
2023-09-27,yes,10th St & Rhode Island Ave NE,10.0,8.0,-2.0,19,-0.1,0.5
2023-09-28,yes,10th St & Rhode Island Ave NE,8.0,5.0,-3.0,19,-0.2,0.4
2023-09-29,yes,10th St & Rhode Island Ave NE,8.0,7.0,-1.0,19,-0.1,0.4
2023-09-30,no,10th St & Rhode Island Ave NE,3.0,3.0,0.0,19,0.0,0.2
2023-10-01,no,10th St & Rhode Island Ave NE,7.0,4.0,-3.0,19,-0.2,0.4
2023-10-02,yes,10th St & Rhode Island Ave NE,6.0,3.0,-3.0,19,-0.2,0.3
2023-10-03,yes,10th St & Rhode Island Ave NE,7.0,5.0,-2.0,19,-0.1,0.4
2023-10-04,yes,10th St & Rhode Island Ave NE,2.0,1.0,-1.0,19,-0.1,0.1
2023-10-05,yes,10th St & Rhode Island Ave NE,8.0,8.0,0.0,19,0.0,0.4
2023-10-06,yes,10th St & Rhode Island Ave NE,8.0,6.0,-2.0,19,-0.1,0.4
2023-10-07,no,10th St & Rhode Island Ave NE,1.0,2.0,1.0,19,0.1,0.1
2023-10-08,no,10th St & Rhode Island Ave NE,7.0,7.0,0.0,19,0.0,0.4
2023-10-09,yes,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-10-10,yes,10th St & Rhode Island Ave NE,8.0,4.0,-4.0,19,-0.2,0.4
2023-10-11,yes,10th St & Rhode Island Ave NE,3.0,4.0,1.0,19,0.1,0.2
2023-10-12,yes,10th St & Rhode Island Ave NE,4.0,4.0,0.0,19,0.0,0.2
2023-10-13,yes,10th St & Rhode Island Ave NE,6.0,7.0,1.0,19,0.1,0.3
2023-10-14,no,10th St & Rhode Island Ave NE,4.0,2.0,-2.0,19,-0.1,0.2
2023-10-15,no,10th St & Rhode Island Ave NE,4.0,3.0,-1.0,19,-0.1,0.2
2023-10-16,yes,10th St & Rhode Island Ave NE,4.0,4.0,0.0,19,0.0,0.2
2023-10-17,yes,10th St & Rhode Island Ave NE,4.0,3.0,-1.0,19,-0.1,0.2
2023-10-18,yes,10th St & Rhode Island Ave NE,2.0,4.0,2.0,19,0.1,0.1
2023-10-19,yes,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-10-20,yes,10th St & Rhode Island Ave NE,6.0,1.0,-5.0,19,-0.3,0.3
2023-10-21,no,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-10-22,no,10th St & Rhode Island Ave NE,6.0,12.0,6.0,19,0.3,0.3
2023-10-24,yes,10th St & Rhode Island Ave NE,10.0,6.0,-4.0,19,-0.2,0.5
2023-10-25,yes,10th St & Rhode Island Ave NE,3.0,6.0,3.0,19,0.2,0.2
2023-10-26,yes,10th St & Rhode Island Ave NE,9.0,10.0,1.0,19,0.1,0.5
2023-10-27,yes,10th St & Rhode Island Ave NE,7.0,6.0,-1.0,19,-0.1,0.4
2023-10-28,no,10th St & Rhode Island Ave NE,7.0,3.0,-4.0,19,-0.2,0.4
2023-10-29,no,10th St & Rhode Island Ave NE,2.0,4.0,2.0,19,0.1,0.1
2023-10-30,yes,10th St & Rhode Island Ave NE,4.0,1.0,-3.0,19,-0.2,0.2
2023-10-31,yes,10th St & Rhode Island Ave NE,3.0,4.0,1.0,19,0.1,0.2
2023-11-01,yes,10th St & Rhode Island Ave NE,10.0,6.0,-4.0,19,-0.2,0.5
2023-11-02,yes,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-11-03,yes,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-11-04,no,10th St & Rhode Island Ave NE,4.0,6.0,2.0,19,0.1,0.2
2023-11-05,no,10th St & Rhode Island Ave NE,8.0,5.0,-3.0,19,-0.2,0.4
2023-11-06,yes,10th St & Rhode Island Ave NE,4.0,5.0,1.0,19,0.1,0.2
2023-11-07,yes,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-11-08,yes,10th St & Rhode Island Ave NE,4.0,6.0,2.0,19,0.1,0.2
2023-11-09,yes,10th St & Rhode Island Ave NE,8.0,7.0,-1.0,19,-0.1,0.4
2023-11-10,yes,10th St & Rhode Island Ave NE,3.0,7.0,4.0,19,0.2,0.2
2023-11-11,no,10th St & Rhode Island Ave NE,2.0,2.0,0.0,19,0.0,0.1
2023-11-12,no,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-11-13,yes,10th St & Rhode Island Ave NE,8.0,8.0,0.0,19,0.0,0.4
2023-11-14,yes,10th St & Rhode Island Ave NE,5.0,3.0,-2.0,19,-0.1,0.3
2023-11-15,yes,10th St & Rhode Island Ave NE,4.0,4.0,0.0,19,0.0,0.2
2023-11-16,yes,10th St & Rhode Island Ave NE,1.0,3.0,2.0,19,0.1,0.1
2023-11-17,yes,10th St & Rhode Island Ave NE,3.0,4.0,1.0,19,0.1,0.2
2023-11-18,no,10th St & Rhode Island Ave NE,5.0,2.0,-3.0,19,-0.2,0.3
2023-11-19,no,10th St & Rhode Island Ave NE,4.0,2.0,-2.0,19,-0.1,0.2
2023-11-20,yes,10th St & Rhode Island Ave NE,4.0,4.0,0.0,19,0.0,0.2
2023-11-22,yes,10th St & Rhode Island Ave NE,1.0,2.0,1.0,19,0.1,0.1
2023-11-23,yes,10th St & Rhode Island Ave NE,1.0,2.0,1.0,19,0.1,0.1
2023-11-24,yes,10th St & Rhode Island Ave NE,2.0,2.0,0.0,19,0.0,0.1
2023-11-25,no,10th St & Rhode Island Ave NE,4.0,2.0,-2.0,19,-0.1,0.2
2023-11-26,no,10th St & Rhode Island Ave NE,2.0,2.0,0.0,19,0.0,0.1
2023-11-27,yes,10th St & Rhode Island Ave NE,6.0,4.0,-2.0,19,-0.1,0.3
2023-11-28,yes,10th St & Rhode Island Ave NE,6.0,4.0,-2.0,19,-0.1,0.3
2023-11-29,yes,10th St & Rhode Island Ave NE,2.0,1.0,-1.0,19,-0.1,0.1
2023-11-30,yes,10th St & Rhode Island Ave NE,1.0,4.0,3.0,19,0.2,0.1
2023-12-01,yes,10th St & Rhode Island Ave NE,4.0,2.0,-2.0,19,-0.1,0.2
2023-12-02,no,10th St & Rhode Island Ave NE,2.0,3.0,1.0,19,0.1,0.1
2023-12-03,no,10th St & Rhode Island Ave NE,4.0,4.0,0.0,19,0.0,0.2
2023-12-04,yes,10th St & Rhode Island Ave NE,4.0,4.0,0.0,19,0.0,0.2
2023-12-05,yes,10th St & Rhode Island Ave NE,4.0,3.0,-1.0,19,-0.1,0.2
2023-12-06,yes,10th St & Rhode Island Ave NE,1.0,2.0,1.0,19,0.1,0.1
2023-12-07,yes,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-12-08,yes,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-12-09,no,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-12-10,no,10th St & Rhode Island Ave NE,0.0,1.0,1.0,19,0.1,0.0
2023-12-11,yes,10th St & Rhode Island Ave NE,7.0,2.0,-5.0,19,-0.3,0.4
2023-12-12,yes,10th St & Rhode Island Ave NE,5.0,3.0,-2.0,19,-0.1,0.3
2023-12-13,yes,10th St & Rhode Island Ave NE,3.0,1.0,-2.0,19,-0.1,0.2
2023-12-14,yes,10th St & Rhode Island Ave NE,4.0,3.0,-1.0,19,-0.1,0.2
2023-12-15,yes,10th St & Rhode Island Ave NE,2.0,2.0,0.0,19,0.0,0.1
2023-12-16,no,10th St & Rhode Island Ave NE,5.0,5.0,0.0,19,0.0,0.3
2023-12-17,no,10th St & Rhode Island Ave NE,2.0,1.0,-1.0,19,-0.1,0.1
2023-12-18,yes,10th St & Rhode Island Ave NE,1.0,2.0,1.0,19,0.1,0.1
2023-12-19,yes,10th St & Rhode Island Ave NE,3.0,4.0,1.0,19,0.1,0.2
2023-12-21,yes,10th St & Rhode Island Ave NE,4.0,2.0,-2.0,19,-0.1,0.2
2023-12-22,yes,10th St & Rhode Island Ave NE,1.0,2.0,1.0,19,0.1,0.1
2023-12-23,no,10th St & Rhode Island Ave NE,3.0,4.0,1.0,19,0.1,0.2
2023-12-24,no,10th St & Rhode Island Ave NE,3.0,2.0,-1.0,19,-0.1,0.2
2023-12-25,yes,10th St & Rhode Island Ave NE,1.0,1.0,0.0,19,0.0,0.1
2023-12-26,yes,10th St & Rhode Island Ave NE,1.0,1.0,0.0,19,0.0,0.1
2023-12-27,yes,10th St & Rhode Island Ave NE,0.0,2.0,2.0,19,0.1,0.0
2023-12-28,yes,10th St & Rhode Island Ave NE,3.0,1.0,-2.0,19,-0.1,0.2
2023-12-29,yes,10th St & Rhode Island Ave NE,6.0,3.0,-3.0,19,-0.2,0.3
2023-12-30,no,10th St & Rhode Island Ave NE,9.0,5.0,-4.0,19,-0.2,0.5
2023-12-31,no,10th St & Rhode Island Ave NE,4.0,1.0,-3.0,19,-0.2,0.2
